كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,مقطع ارائه درس,نوع ارائه,سطح ارائه,حداقل ظرفيت,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمانبندي تشکيل کلاس,زمان امتحان,استاد,ساير اساتيد,مكان برگزاري,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
55004,زبان انگلیسی  (پیش نیاز دانشگاهی),نظري,2,0,4031304,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,سه شنبه  از 11:00 تا 11:45 سه شنبه  از  ...,1403/10/13 از 13:30 تا 15:30,الهام طباطبايي,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55004,زبان انگلیسی  (پیش نیاز دانشگاهی),نظري,2,0,4031306,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,چهارشنبه  از 13:15 تا 15:00,1403/10/13 از 13:30 تا 15:30,فاطمه بهجت,,دانشکده علوم انسانی-214,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90180,زبان خارجی,نظري,3,0,4031303,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,50,,پنج شنبه  از 13:45 تا 15:45,1403/10/18 از 13:30 تا 15:30,ساناز دقت,,دانشکده مهندسی دو-207,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90180,زبان خارجی,نظري,3,0,4031302,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,50,,پنج شنبه  از 10:15 تا 11:45 پنج شنبه  از ...,1403/10/18 از 13:30 تا 15:30,ناهید توکلی,,دانشکده مهندسی دو-207,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90180,زبان خارجی,نظري,3,0,4031301,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,50,,پنج شنبه  از 07:30 تا 10:15,1403/10/18 از 13:30 تا 15:30,ناهید توکلی,,دانشکده مهندسی دو-207,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90180,زبان خارجی,نظري,3,0,4031300,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,شنبه  از 15:45 تا 18:30,1403/10/18 از 13:30 تا 15:30,ساناز دقت,,دانشکده علوم انسانی-205,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811226,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,پنج شنبه  از 15:00 تا 16:45,1403/10/18 از 15:30 تا 17:00,الهام قطعی,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811225,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,پنج شنبه  از 13:15 تا 15:00,1403/10/18 از 15:30 تا 17:00,الهام قطعی,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811224,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,پنج شنبه  از 11:00 تا 11:45 پنج شنبه  از ...,1403/10/18 از 15:30 تا 17:00,الهام قطعی,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811223,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 15:00 تا 16:45,1403/10/18 از 15:30 تا 17:00,فرزانه مسعودی,,دانشکده مهندسی دو-209,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811222,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 16:45 تا 18:30,1403/10/18 از 15:30 تا 17:00,فرزانه مسعودی,,دانشکده مهندسی یک-319,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811220,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 13:15 تا 15:00,1403/10/18 از 15:30 تا 17:00,عبدالرسول خسروبیگ,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811214,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 15:00 تا 16:45,1403/10/18 از 15:30 تا 17:00,عبدالرسول خسروبیگ,,دانشکده مهندسی دو-207,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811219,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 16:45 تا 18:30,1403/10/18 از 15:30 تا 17:00,سيدعلي حسيني,,دانشکده مهندسی دو-209,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811218,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 15:00 تا 16:45,1403/10/18 از 15:30 تا 17:00,سيدعلي حسيني,,دانشکده مهندسی دو-209,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811217,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح استان,,45,,دوشنبه  از 13:15 تا 15:00,1403/10/18 از 15:30 تا 17:00,سيدعلي حسيني,,دانشکده مهندسی دو-207,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811212,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,دوشنبه  از 11:00 تا 11:45 دوشنبه  از  از ...,1403/10/18 از 15:30 تا 17:00,خسرو شمسایی,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811211,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,دوشنبه  از 09:15 تا 11:00,1403/10/18 از 15:30 تا 17:00,خسرو شمسایی,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811210,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,دوشنبه  از 07:30 تا 09:15,1403/10/18 از 15:30 تا 17:00,خسرو شمسایی,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811130,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,پنج شنبه  از 11:00 تا 11:45 پنج شنبه  از ...,1403/10/10 از 15:30 تا 17:00,مهسا عمادي,,دانشکده مهندسی دو-209,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811129,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,پنج شنبه  از 09:15 تا 11:00,1403/10/10 از 15:30 تا 17:00,مهسا عمادي,,دانشکده مهندسی دو-209,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811126,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 15:00 تا 16:45,1403/10/10 از 15:30 تا 17:00,مجاهد امیری,,دانشکده علوم انسانی-14,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811127,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 16:45 تا 18:30,1403/10/10 از 15:30 تا 17:00,مجاهد امیری,,دانشکده علوم انسانی-14,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90046,آشنایی با قانون اساسی جمهوری اسلامی ایران,نظري,2,0,163811125,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 15:00 تا 16:45,1403/10/10 از 15:30 تا 17:00,فاطمه باقری,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90046,آشنایی با قانون اساسی جمهوری اسلامی ایران,نظري,2,0,163811124,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 13:15 تا 15:00,1403/10/10 از 15:30 تا 17:00,فاطمه باقری,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90046,آشنایی با قانون اساسی جمهوری اسلامی ایران,نظري,2,0,163811123,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 11:00 تا 11:45 چهارشنبه  از ...,1403/10/10 از 15:30 تا 17:00,فاطمه باقری,,دانشکده مهندسی یک-319,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90046,آشنایی با قانون اساسی جمهوری اسلامی ایران,نظري,2,0,163811122,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 09:15 تا 11:00,1403/10/10 از 15:30 تا 17:00,فاطمه باقری,,دانشکده مهندسی دو-209,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811121,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 15:00 تا 16:45,1403/10/10 از 15:30 تا 17:00,مصطفی بخرد,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811120,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 13:15 تا 15:00,1403/10/10 از 15:30 تا 17:00,مصطفی بخرد,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811119,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 11:00 تا 11:45 سه شنبه  از  ...,1403/10/10 از 15:30 تا 17:00,مصطفی بخرد,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811118,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 09:15 تا 11:00,1403/10/10 از 15:30 تا 17:00,مصطفی بخرد,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811117,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 07:30 تا 09:15,1403/10/10 از 15:30 تا 17:00,مصطفی بخرد,,دانشکده مهندسی دو-210,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811116,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 13:15 تا 15:00,1403/10/10 از 15:30 تا 17:00,مسعود زارع,,دانشکده مهندسی دو-109,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811115,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 11:00 تا 11:45 دوشنبه  از  از ...,1403/10/10 از 15:30 تا 17:00,مسعود زارع,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811114,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 09:15 تا 11:00,1403/10/10 از 15:30 تا 17:00,مسعود زارع,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811113,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 07:30 تا 09:15,1403/10/10 از 15:30 تا 17:00,مسعود زارع,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
