کد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,کد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مکان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
4628114001,پایگاه‌ داده‌ها,نظري,3,0,1635441264,,پنج شنبه از 10:15 تا 11:45 پنج شنبه از ...,وحید صفاری,,0,,1404/10/25 از 08:00 تا 10:00,مهندسی یک-119,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628114001,پایگاه‌ داده‌ها,نظري,3,0,1635441263,,پنج شنبه از 07:30 تا 10:15,وحید صفاری,,55,,1404/10/25 از 08:00 تا 10:00,مهندسی یک-316,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441244,نام استاد : صدیقی,پنج شنبه از 13:15 تا 15:45,کاظم براتی مهر,,50,,1404/10/19 از 13:00 تا 15:00,مهندسی یک-119,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441243,نام استاد : صدیقی,شنبه از 10:15 تا 11:45 شنبه از از ...,غلامرضا ستوده,,50,,1404/10/19 از 13:00 تا 15:00,مهندسی یک-219,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441242,استاد : صدیقی,شنبه از 13:15 تا 15:45,غلامرضا ستوده,,50,,1404/10/19 از 13:00 تا 15:00,مهندسی یک-219,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441241,استاد : صدیقی,شنبه از 15:45 تا 18:30,سعید صدیقی,,50,,1404/10/19 از 13:00 تا 15:00,مهندسی یک-217,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628116851,تجارت الکترونیکی,نظري,3,0,1635441350,دکتر بیرقی پناه,سه شنبه از 13:15 تا 15:45,وحید صفاری,,20,,1404/10/18 از 13:00 تا 15:00,مهندسی یک-209,كارشناسي پيوسته,ارائه همراه با کلاس عرصه,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441240,,,امین اسکندری,,0,,1404/07/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441239,,,امین اسکندری,,0,,1404/10/19 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441349,,شنبه از 10:15 تا 13:15,سميه رحيمي,,50,,1404/10/19 از 08:00 تا 10:00,مهندسی یک-19 کارگاه کامپیوتر,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441348,,شنبه از 07:30 تا 10:15,سميه رحيمي,,50,,1404/10/19 از 08:00 تا 10:00,مهندسی یک-19 کارگاه کامپیوتر,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129896,ریاضیات مهندسی,نظري,3,0,1635441347,,سه شنبه از 13:15 تا 15:45,محمدمهدی توکل,,50,,1404/10/16 از 13:00 تا 15:00,مهندسی یک-316,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441346,سعید صدیقی,پنج شنبه از 10:15 تا 11:45 پنج شنبه از ...,محمد علی اسدی,,50,,1404/10/19 از 13:00 تا 15:00,مهندسی یک-316,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031538,برنامه سازی پیشرفته,نظري,3,0,1635441245,,پنج شنبه از 07:30 تا 10:15,سعید صدیقی,,50,,1404/10/19 از 13:00 تا 15:00,مهندسی یک-110,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628135451,شبکه‌های کامپیوتری,نظري,3,0,163100029,,سه شنبه از 10:15 تا 13:15,علي فرزانه مهر,,50,,1404/10/25 از 15:00 تا 16:30,مهندسی یک-15,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628169362,سیستم های عامل,نظري,3,0,1635441324,,سه شنبه از 07:30 تا 10:15,علي فرزانه مهر,,50,,1404/10/15 از 13:00 تا 15:00,مهندسی یک-17کارگاه کامپیوتر,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628169362,سیستم های عامل,نظري,3,0,163100000028,,دوشنبه از 13:15 تا 15:45,محمد بانشی,,50,,1404/10/15 از 13:00 تا 15:00,مهندسی یک-215,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628135451,شبکه‌های کامپیوتری,نظري,3,0,1635441342,,دوشنبه از 15:45 تا 18:30,محمد بانشی,,50,,1404/10/25 از 15:00 تا 16:30,مهندسی یک-209,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628182893,کارگاه برنامه نویسی مت لب,عملي,0,1,16310000000000000710,استاد:علی حسینی,,الهام پروین نیا,,0,,1404/10/11 از 12:45 تا 14:30,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628182893,کارگاه برنامه نویسی مت لب,عملي,0,1,16310000000000000709,,شنبه از 15:00 تا 16:45,علی حسینی,,15,,1404/10/06 از 15:45 تا 17:30,مهندسی یک- 18کارگاه کامپیوتر,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628182893,کارگاه برنامه نویسی مت لب,عملي,0,1,16310000000000000708,,شنبه از 13:15 تا 15:00,علی حسینی,,15,,1404/10/06 از 10:15 تا 12:00,مهندسی یک-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628182893,کارگاه برنامه نویسی مت لب,عملي,0,1,163544135859,استاد:علی حسینی,پنج شنبه از 11:00 تا 12:45,الهام پروین نیا,,15,,1404/10/11 از 11:00 تا 12:45,مهندسی یک- 18کارگاه کامپیوتر,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628182893,کارگاه برنامه نویسی مت لب,عملي,0,1,163544135800,,پنج شنبه از 09:15 تا 11:00,علی حسینی,,15,,1404/10/11 از 09:15 تا 11:00,مهندسی یک- 18کارگاه کامپیوتر,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4596121764,جبر خطی کاربردی,نظري,3,0,163330632,جبرانی,,فرزاد قهرمانی,,6,,1404/10/17 از 09:00 تا 10:00,,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000006232,پردازش موازی,نظري,3,0,163330631,وروذی قذیم,,,,6,,1404/10/14 از 08:00 تا 10:00,,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1396185334,پایان نامه,پایان نامه_رساله,6,0,163330630,,,,,20,,,,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000023155,شناسایی الگو,نظري,3,0,163330661,برای دکترا,,,,6,,1404/10/16 از 08:00 تا 10:00,,دكتري تخصصي,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441631,,شنبه از 15:45 تا 18:30,محسن قنبري زاده,,50,,1404/10/21 از 13:00 تا 15:00,مهندسی یک-216,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441630,,شنبه از 13:15 تا 15:45,محسن قنبري زاده,,50,,1404/10/21 از 13:00 تا 15:00,مهندسی یک-216,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441633,,سه شنبه از 15:45 تا 18:30,حامد خداپرست,,50,,1404/10/21 از 13:00 تا 15:00,مهندسی یک-15,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441632,,سه شنبه از 13:15 تا 15:45,حامد خداپرست,,50,,1404/10/21 از 13:00 تا 15:00,مهندسی یک-15,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441639,,يكشنبه از 07:30 تا 10:15,محمد علی تبرزد,,50,,1404/10/21 از 08:00 تا 10:00,مهندسی یک-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441638,,سه شنبه از 07:30 تا 10:15,محمد علی تبرزد,,50,,1404/10/21 از 08:00 تا 10:00,مهندسی یک-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441636,استاد دکتر حسن لی,يكشنبه از 15:45 تا 18:30,جواد حسن لي,,50,,1404/10/21 از 08:00 تا 10:00,مهندسی یک-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031541,معماری کامپیوتر,نظري,3,0,1635441635,استاد دکتر حسن لی,يكشنبه از 13:15 تا 15:45,جواد حسن لي,,50,,1404/10/21 از 08:00 تا 10:00,مهندسی یک-118,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
